timestamp,equity,cash,positions_value,funding_pnl,price_pnl
2026-02-16 00:00:00.001000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-16 08:00:00.003000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-16 16:00:00+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-17 00:00:00.008000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-17 08:00:00.001000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-17 16:00:00.002000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-18 00:00:00+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-18 08:00:00+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-18 16:00:00.011000+00:00,7724.450952574911,7724.450952574911,0.0,20.72958043574428,-2296.27862786084
2026-02-19 00:00:00.013000+00:00,7722.905772717486,5791.793034573758,1931.1127381437277,20.72958043574428,-2297.2444738968225
2026-02-19 08:00:00+00:00,7722.951327666979,5791.83858952325,1931.1127381437277,20.77513538523709,-2297.2444738968225
2026-02-19 16:00:00.003000+00:00,7721.5403243623405,3859.6562784625526,3861.884045899788,20.909038742499977,-2298.2101491663966
2026-02-20 00:00:00+00:00,7865.983425496379,5856.278889870058,2009.704535626321,20.966737359717808,-2232.995775524496
2026-02-20 08:00:00+00:00,7865.823895150341,5856.11935952402,2009.704535626321,20.80720701367979,-2232.995775524496
2026-02-20 16:00:00+00:00,7865.631948270144,5855.927412643822,2009.704535626321,20.61526013348212,-2232.995775524496
2026-02-21 00:00:00.004000+00:00,7865.430977816581,5855.726442190259,2009.704535626321,20.414289679919488,-2232.995775524496
2026-02-21 08:00:00+00:00,7863.693065722352,7863.693065722352,0.0,20.283839758511984,-2156.5907740361663
2026-02-21 16:00:00.005000+00:00,7862.120032220718,5896.19676579013,1965.923266430588,20.283839758511984,-2157.5740305578715
2026-02-22 00:00:00.001000+00:00,7862.304042638456,5896.380776207868,1965.923266430588,20.467850176249886,-2157.5740305578715
2026-02-22 08:00:00.004000+00:00,7861.013360204983,3929.443550702789,3931.5698095021935,20.74997982421534,-2158.557148676389
2026-02-22 16:00:00+00:00,7861.275385451537,3929.7055759493433,3931.5698095021935,21.012005070769735,-2158.557148676389
2026-02-23 00:00:00.001000+00:00,7860.104344393718,1963.1152912411437,5896.989053152574,21.41359422075818,-2159.5401531111006
2026-02-23 08:00:00+00:00,7855.981593969627,-3936.531632410573,11792.5132263802,22.00814746387631,-2162.48879952634
2026-02-23 16:00:00+00:00,7852.581266342084,-9.582511219700336,7862.163777561784,21.75150984296843,-2166.811594367622
2026-02-24 00:00:00.007000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-24 08:00:00+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-24 16:00:00.001000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-25 00:00:00.001000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-25 08:00:00.007000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-25 16:00:00+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-26 00:00:00+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-26 08:00:00.006000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-26 16:00:00.002000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-27 00:00:00.007000+00:00,7846.3459577410895,7846.3459577410895,0.0,21.80475293945696,-2175.458795198373
2026-02-27 08:00:00+00:00,7844.776394311568,5883.189904876295,1961.5864894352724,21.80475293945696,-2176.4398826810643
2026-02-27 16:00:00.001000+00:00,7844.789262318938,5883.202772883666,1961.5864894352724,21.817620946827656,-2176.4398826810643
2026-02-28 00:00:00+00:00,7826.707324013612,5869.2496597640875,1957.4576642495251,21.738954535120893,-2194.444393222238
2026-02-28 08:00:00+00:00,7827.107545807645,5869.64988155812,1957.4576642495251,22.13917632915335,-2194.444393222238
2026-02-28 16:00:00.004000+00:00,7825.9655943044345,3911.625081525988,3914.3405127784463,22.5630246371933,-2195.42312817893
2026-03-01 00:00:00.005000+00:00,7826.036998186308,3911.696485407862,3914.3405127784463,22.634428519067082,-2195.42312817893
2026-03-01 08:00:00+00:00,7825.7341978180675,3911.3936850396212,3914.3405127784463,22.331628150826457,-2195.42312817893
2026-03-01 16:00:00.002000+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-02 00:00:00.001000+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-02 08:00:00.007000+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-02 16:00:00+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-03 00:00:00+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-03 08:00:00+00:00,7822.653371534223,7822.653371534223,0.0,22.38168712612682,-2199.7283155919085
2026-03-03 16:00:00.007000+00:00,7821.088547510415,5865.425204626859,1955.6633428835557,22.38168712612682,-2200.7064406128516
2026-03-04 00:00:00.001000+00:00,7821.449230500743,5865.785887617188,1955.6633428835557,22.742370116454836,-2200.7064406128516
2026-03-04 08:00:00.005000+00:00,7821.620585722847,5865.957242839291,1955.6633428835557,22.913725338558294,-2200.7064406128516
2026-03-04 16:00:00+00:00,7821.4552343872065,5865.791891503651,1955.6633428835557,22.74837400291749,-2200.7064406128516
2026-03-05 00:00:00+00:00,7899.2871140661655,5865.5885216444085,2033.6985924217572,22.545004143675314,-2200.7064406128516
2026-03-05 08:00:00+00:00,7897.639208096727,7897.639208096727,0.0,22.523751993384508,-2124.884543896663
2026-03-05 16:00:00.004000+00:00,7896.059384093638,5921.649582069456,1974.4098020241818,22.523751993384508,-2125.8720449591456
2026-03-06 00:00:00.001000+00:00,7895.929448184567,5921.5196461603855,1974.4098020241818,22.393816084313297,-2125.8720449591456
2026-03-06 08:00:00.001000+00:00,7894.328695437576,7894.328695437576,0.0,22.372295017471235,-2128.0435995799016
2026-03-06 16:00:00.004000+00:00,7891.170371884749,3944.006024165961,3947.164347718788,22.372295017471235,-2130.017773828413
2026-03-07 00:00:00.001000+00:00,7891.689167430792,3944.5248197120036,3947.164347718788,22.891090563513654,-2130.017773828413
2026-03-07 08:00:00.012000+00:00,7888.557428029845,7888.557428029845,0.0,22.916490566091223,-2134.3590625362517
2026-03-07 16:00:00.001000+00:00,7886.979420723335,5914.840063715874,1972.1393570074613,22.916490566091223,-2135.345428035659
2026-03-08 00:00:00.001000+00:00,7885.552804168266,3941.6308156505875,3943.9219885176785,23.067595883625135,-2136.3316151188087
2026-03-08 08:00:00+00:00,7886.104931577895,3942.1829430602165,3943.9219885176785,23.619723293253912,-2136.3316151188087
2026-03-08 16:00:00.002000+00:00,7883.284792184373,3939.5355586356864,3943.7492335486863,23.954297880259073,-2139.486380925827
2026-03-09 00:00:00+00:00,7714.974813900719,2009.353712810463,5705.621101090255,24.44564684375328,-2140.451235096136
2026-03-09 08:00:00.004000+00:00,7713.330584477426,3914.624593778528,3798.705990698898,24.32666347150666,-2207.2627302600113
2026-03-09 16:00:00.003000+00:00,7713.144456503697,3914.4384658047993,3798.705990698898,24.140535497777954,-2207.2627302600113
2026-03-10 00:00:00.012000+00:00,7713.181409158893,3914.4754184599947,3798.705990698898,24.177488152973407,-2207.2627302600113
2026-03-10 08:00:00.002000+00:00,7711.631158636643,5782.501556898756,1929.1296017378872,24.122618305434194,-2311.912720788275
2026-03-10 16:00:00.001000+00:00,7711.5796122936845,5782.450010555797,1929.1296017378872,24.07107196247576,-2311.912720788275
2026-03-11 00:00:00+00:00,7765.5448223300045,5823.372938082684,1942.1718842473201,24.078897707496473,-2257.951423812223
2026-03-11 08:00:00.007000+00:00,7765.646825197366,5823.4749409500455,1942.1718842473201,24.180900574857144,-2257.951423812223
2026-03-11 16:00:00.010000+00:00,7765.759937287904,5823.588053040584,1942.1718842473201,24.29401266539571,-2257.951423812223
2026-03-12 00:00:00+00:00,7775.58214795362,5823.740335738773,1951.841812214847,24.44629536358471,-2257.951423812223
2026-03-12 08:00:00+00:00,7774.1319621976045,3878.368302166724,3895.7636600308806,24.551538674099334,-2258.923676324408
2026-03-12 16:00:00+00:00,7774.125043231844,3878.3613832009632,3895.7636600308806,24.544619708339038,-2258.923676324408
2026-03-13 00:00:00.006000+00:00,7774.051200697249,3878.2875406663684,3895.7636600308806,24.47077717374433,-2258.923676324408
2026-03-13 08:00:00.001000+00:00,7773.88374410791,3878.1200840770293,3895.7636600308806,24.303320584405267,-2258.923676324408
2026-03-13 16:00:00+00:00,7772.140624000391,5828.218776184357,1943.9218478160333,24.121381150385595,-2251.397580595655
2026-03-14 00:00:00.001000+00:00,7771.946231815609,5828.024383999576,1943.9218478160333,23.926988965603993,-2251.397580595655
2026-03-14 08:00:00+00:00,7771.7709872610285,5827.849139444995,1943.9218478160333,23.751744411023378,-2251.397580595655
2026-03-14 16:00:00.007000+00:00,7767.1214236743235,3881.22864033688,3885.8927833374437,23.766323824881997,-2255.4791323155614
2026-03-15 00:00:00+00:00,7911.165880913754,5919.572121320095,1991.5937595936593,24.184158733536012,-2161.0827618272224
2026-03-15 08:00:00+00:00,7911.013145588331,5919.419385994672,1991.5937595936593,24.031423408112776,-2161.0827618272224
2026-03-15 16:00:00+00:00,7910.84258549876,5919.248825905101,1991.5937595936593,23.860863318541174,-2161.0827618272224
2026-03-16 00:00:00+00:00,8059.536475344151,5919.052286646895,2140.4841886972563,23.66432406033499,-2161.0827618272224
2026-03-16 08:00:00.010000+00:00,8059.322426925281,5918.838238228025,2140.4841886972563,23.450275641465264,-2161.0827618272224
2026-03-16 16:00:00+00:00,8059.108378506412,5918.624189809156,2140.4841886972563,23.236227222595538,-2161.0827618272224
2026-03-17 00:00:00+00:00,8049.362390886898,5918.460259508189,2130.9021313787084,23.072296921628574,-2161.0827618272224
2026-03-17 08:00:00.002000+00:00,8049.590674432231,5918.688543053523,2130.9021313787084,23.300580466963176,-2161.0827618272224
2026-03-17 16:00:00.011000+00:00,8049.37931024982,5918.477178871111,2130.9021313787084,23.08921628455172,-2161.0827618272224
2026-03-18 00:00:00.002000+00:00,8049.231425641901,5918.329294263193,2130.9021313787084,22.94133167663404,-2161.0827618272224
2026-03-18 08:00:00.002000+00:00,8049.121407164859,5918.21927578615,2130.9021313787084,22.831313199590955,-2161.0827618272224
2026-03-18 16:00:00.005000+00:00,8047.754773128674,3904.5114047576026,4143.2433683710715,23.07485400418623,-2162.089234296904
2026-03-19 00:00:00+00:00,7733.314838167031,1969.7285285019746,5763.586309665056,23.55476538713777,-2163.0563821168134
2026-03-19 08:00:00.003000+00:00,7730.4115039422395,5796.695978781117,1933.7155251611223,23.71475330933196,-2292.7231347095476
2026-03-19 16:00:00.003000+00:00,7728.86482157944,7728.86482157944,0.0,23.71475330933196,-2294.8499317298956
2026-03-20 00:00:00.002000+00:00,7728.86482157944,7728.86482157944,0.0,23.71475330933196,-2294.8499317298956
2026-03-20 08:00:00+00:00,7727.318758782694,5795.102553387834,1932.21620539486,23.71475330933196,-2295.8163296650237
2026-03-20 16:00:00+00:00,7725.7732756508085,7725.7732756508085,0.0,23.71475330933196,-2297.941477658527
2026-03-21 00:00:00+00:00,7725.7732756508085,7725.7732756508085,0.0,23.71475330933196,-2297.941477658527
2026-03-21 08:00:00+00:00,7725.7732756508085,7725.7732756508085,0.0,23.71475330933196,-2297.941477658527
2026-03-21 16:00:00.014000+00:00,7725.7732756508085,7725.7732756508085,0.0,23.71475330933196,-2297.941477658527
2026-03-22 00:00:00.012000+00:00,7725.7732756508085,7725.7732756508085,0.0,23.71475330933196,-2297.941477658527
2026-03-22 08:00:00.007000+00:00,7724.2278312791805,5792.784512366478,1931.4433189127021,23.71475330933196,-2298.9074890344814
2026-03-22 16:00:00.002000+00:00,7723.228103781547,3860.591447836302,3862.6366559452454,24.260270160325664,-2299.8733753819984
2026-03-23 00:00:00+00:00,7781.067776342592,3861.164442430792,3919.9033339117996,24.8332647548154,-2299.8733753819984
2026-03-23 08:00:00.003000+00:00,7779.778643587891,5816.819932525098,1962.9587110627926,25.109394156700603,-2276.2667097232306
2026-03-23 16:00:00.002000+00:00,7779.730668876992,5816.7719578142,1962.9587110627926,25.06141944580223,-2276.2667097232306
2026-03-24 00:00:00+00:00,7815.6039338166565,5816.627631725189,1998.976302091468,24.917093356791227,-2276.2667097232306
2026-03-24 08:00:00+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-24 16:00:00.003000+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-25 00:00:00+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-25 08:00:00+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-25 16:00:00.013000+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-26 00:00:00.001000+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-26 08:00:00.001000+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-26 16:00:00+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-27 00:00:00.006000+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-27 08:00:00+00:00,7814.0080510858825,7814.0080510858825,0.0,24.920091821244366,-2210.9120407353666
2026-03-27 16:00:00+00:00,7809.318767179325,1948.812728864913,5860.506038314412,24.920091821244366,-2213.843172830429
2026-03-28 00:00:00.005000+00:00,7806.784274132935,5853.282261361464,1953.5020127714706,25.510615944685053,-2218.140291207922
2026-03-28 08:00:00.005000+00:00,7807.200330991615,5853.698318220145,1953.5020127714706,25.926672803365122,-2218.140291207922
2026-03-28 16:00:00+00:00,7807.530980742297,5854.028967970827,1953.5020127714706,26.25732255404682,-2218.140291207922
2026-03-29 00:00:00.003000+00:00,7808.121446260678,5854.619433489207,1953.5020127714706,26.847788072427125,-2218.140291207922
2026-03-29 08:00:00.001000+00:00,7808.574131282097,5855.072118510627,1953.5020127714706,27.30047309384666,-2218.140291207922
2026-03-29 16:00:00+00:00,7807.30257080668,3901.584398893605,3905.718171913075,27.590978378165904,-2219.1166921199165
2026-03-30 00:00:00+00:00,7417.269370671844,3902.270837369884,3514.9985333019595,28.27741685444486,-2219.1166921199165
2026-03-30 08:00:00.005000+00:00,7417.106191693234,3902.107658391275,3514.9985333019595,28.114237875836235,-2219.1166921199165
2026-03-30 16:00:00+00:00,7416.965027442464,3901.966494140505,3514.9985333019595,27.97307362506621,-2219.1166921199165
2026-03-31 00:00:00+00:00,7418.039009916456,5672.952624406512,1745.0863855099437,27.95193291701181,-2402.197484521157
2026-03-31 08:00:00+00:00,7417.864501277905,5672.778115767961,1745.0863855099437,27.777424278460817,-2402.197484521157
2026-03-31 16:00:00+00:00,7416.505410550006,7416.505410550006,0.0,27.814140896011946,-2611.3087303460097
2026-04-01 00:00:00+00:00,7415.021831348943,5560.895478711442,1854.1263526375014,27.814140896011946,-2612.2360716412813
2026-04-01 08:00:00+00:00,7413.353729486303,7412.936481527221,0.4172479590815783,27.628728260748197,-2613.162648137255
2026-04-01 16:00:00+00:00,7413.321063141752,7412.903815182671,0.4172479590815783,27.596061916197502,-2613.162648137255
2026-04-02 00:00:00.003000+00:00,7413.149423565136,7412.732175606055,0.4172479590815783,27.424422339581515,-2613.162648137255
2026-04-02 08:00:00.001000+00:00,7410.6624661330625,3703.128934688738,3707.5335314443246,27.903714001738308,-2616.128987809247
2026-04-02 16:00:00.001000+00:00,7407.960917817169,3701.82213801763,3706.138779799538,28.167651839535477,-2619.0948923884316
2026-04-03 00:00:00+00:00,7306.112919695821,5512.827450268637,1793.2854694271837,28.30518246804862,-2661.51453123895
2026-04-03 08:00:00.008000+00:00,7305.945606161524,5512.66013673434,1793.2854694271837,28.137868933751065,-2661.51453123895
2026-04-03 16:00:00.008000+00:00,7305.766277614581,5512.480808187397,1793.2854694271837,27.958540386808348,-2661.51453123895
2026-04-04 00:00:00+00:00,7313.910603257649,5512.33248426086,1801.578118996789,27.81021646027134,-2661.51453123895
2026-04-04 08:00:00.003000+00:00,7313.961425776386,5512.383306779597,1801.578118996789,27.861038979008242,-2661.51453123895
2026-04-04 16:00:00+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-05 00:00:00.008000+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-05 08:00:00+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-05 16:00:00.001000+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-06 00:00:00.004000+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-06 08:00:00.001000+00:00,7312.432066111169,7312.432066111169,0.0,27.77267157227145,-2715.3406054611055
2026-04-06 16:00:00.003000+00:00,7310.969853914148,9139.07787044194,-1828.1080165277922,27.77267157227145,-2716.254385253167
